name,URL,stars,type,rating,pitches,Length,latitude,longitude,id,location,grade,safety,Unnamed: 0
Jessica's Crack,https://www.mountainproject.com/route/105722335/jessicas-crack,1.1,Trad,5.6,1,30,34.00035,-116.14728,105722335,"[""West Wall Inner (Jane's Addiction Area)"", 'Hall of Horrors', 'Hall of Horrors Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",6,S,
Keys Ranch Road,https://www.mountainproject.com/route/116717654/keys-ranch-road,2.0,Sport,5.6,2,200,34.03159,-116.14995,116717654,"['Rockworks Rock', 'Barker Dam Area', 'Joshua Tree National Park', 'California']",6,S,
Pathetic Crack,https://www.mountainproject.com/route/105722524/pathetic-crack,1.9,Trad,5.6,1,70,33.9931,-116.06899,105722524,"['Pathetic Dome', 'Jumbo Rock Area', 'Joshua Tree National Park', 'California']",6,S,
Lust In The Love Den,https://www.mountainproject.com/route/105920806/lust-in-the-love-den,2.0,Trad,5.6,1,,33.9571,-116.1205,105920806,"['Northwest Slab', 'Darwin Dome', 'The Galapagos', 'Geology Tour Road', 'Joshua Tree National Park', 'California']",6,S,
Point Of Interest,https://www.mountainproject.com/route/105851233/point-of-interest,2.0,Trad,5.6,1,40,34.00147,-116.05764,105851233,"['Exhibit Rock', 'Jumbo Rock Area', 'Joshua Tree National Park', 'California']",6,S,
Butt Stuff,https://www.mountainproject.com/route/117908474/butt-stuff,2.0,TR,5.6,1,25,34.09476,-116.15911,117908474,"['Triple X Crag', 'Campfire Crag Area', 'Indian Cove Campground', 'Indian Cove', 'Joshua Tree National Park', 'California']",6,S,
Hidden in Plain Sight,https://www.mountainproject.com/route/110362785/hidden-in-plain-sight,1.5,Trad,5.6,1,40,34.01437,-116.17276,110362785,"['The Thin Wall', 'Real Hidden Valley', 'Joshua Tree National Park', 'California']",6,S,
Diller,https://www.mountainproject.com/route/111744851/diller,2.0,"Trad, TR",5.6,1,50,34.03299,-116.18474,111744851,"['Jellystone Southwest Face', 'Jellystone', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",6,S,
"Ashtray, The",https://www.mountainproject.com/route/105859174/ashtray-the,2.0,Trad,5.6,1,40,34.02521,-116.15706,105859174,"['Echo Cove - East Side', 'Echo Cove', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",6,S,
Slab Route,https://www.mountainproject.com/route/117558229/slab-route,2.0,TR,5.6,1,30,34.1043,-116.32322,117558229,"['First Face', 'Nancy Karl Trail', 'Joshua Tree National Park', 'California']",6,S,
Unknown,https://www.mountainproject.com/route/113905736/unknown,2.0,"Trad, TR",5.6 PG13,1,75,34.0233,-116.17866,113905736,"['Upper Freeway Wall', 'Freeway Wall', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",6,PG13,
The Boob Tube,https://www.mountainproject.com/route/108598747/the-boob-tube,2.0,Trad,5.6,2,130,34.04779,-116.14372,108598747,"['Duckwaddle Domes', 'Central Wonderland', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",6,S,
Ahh Goo,https://www.mountainproject.com/route/106755484/ahh-goo,2.0,Sport,5.6,1,40,33.95171,-116.09571,106755484,"[""Harry's Quarry"", ""Jerry's Quarry and Lost Pencil Areas"", 'Geology Tour Road', 'Joshua Tree National Park', 'California']",6,S,
The Chicken Ranch,https://www.mountainproject.com/route/106050448/the-chicken-ranch,1.4,Trad,5.6,1,40,34.0519,-116.18153,106050448,"['Mustang Ranch', 'North Wonderland Approach', 'Wonderland North', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",6,S,
Homo Erectus,https://www.mountainproject.com/route/107135537/homo-erectus,2.0,Trad,5.6,1,30,34.0481,-116.1021,107135537,"['Frontier Spires', 'Queen Mountain', 'Joshua Tree National Park', 'California']",6,S,
Gynogroove,https://www.mountainproject.com/route/106409962/gynogroove,2.0,Trad,5.6 PG13,1,80,34.01005,-116.05528,106409962,"['Split Dome (North Rock)', 'Split Dome', 'Split Rocks', 'Joshua Tree National Park', 'California']",6,PG13,
The Astronauts Drink It,https://www.mountainproject.com/route/108243774/the-astronauts-drink-it,1.6,Sport,5.6,1,70,34.0213,-116.1793,108243774,"['[Redacted]', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",6,S,
Whiskey,https://www.mountainproject.com/route/105724036/whiskey,1.4,Trad,5.6,1,40,34.0962,-116.1578,105724036,"['Circle Crag', 'Indian Cove Campground', 'Indian Cove', 'Joshua Tree National Park', 'California']",6,S,
Mother Goose,https://www.mountainproject.com/route/105843654/mother-goose,1.6,Trad,5.6 X,1,50,34.02851,-116.1785,105843654,"['Left Hand of Darkness - E. Face', 'Left Hand of Darkness', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",6,X,
Finding My Balance,https://www.mountainproject.com/route/116777926/finding-my-balance,1.5,Sport,5.6,1,50,34.00727,-116.05138,116777926,"['East Side', 'Approach Road Crag', 'Split Rocks', 'Joshua Tree National Park', 'California']",6,S,
Unknown 5.6,https://www.mountainproject.com/route/107351836/unknown-56,1.5,Trad,5.6,1,40,34.0279,-116.1411,10735183656,"['Dissolution Corridor', 'Barker Dam Area', 'Joshua Tree National Park', 'California']",6,S,
"Blue Sky, Black Death",https://www.mountainproject.com/route/106084706/blue-sky-black-death,1.4,Trad,5.6,1,60,34.0225,-116.1794,106084706,"['Rock Garden Valley - Right Side', 'Rock Garden Valley', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",6,S,
Scotch,https://www.mountainproject.com/route/105963202/scotch,1.4,Trad,5.6 R,1,30,34.0962,-116.1578,105963202,"['Circle Crag', 'Indian Cove Campground', 'Indian Cove', 'Joshua Tree National Park', 'California']",6,R,
Mr. Lizard Meets Flintstone,https://www.mountainproject.com/route/107168890/mr-lizard-meets-flintstone,1.8,Trad,5.6,1,100,34.03775,-116.14766,107168890,"['South Astro Dome -  Southwest Face', 'South Astro Dome', 'The Astro Domes', 'West Wonderland Valley', 'Wonderland Valley', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",6,S,
Prefab Sprout,https://www.mountainproject.com/route/106718141/prefab-sprout,1.6,Trad,5.6,1,40,34.00947,-116.05374,106718141,"['West Tiers (Lower Tier)', 'West Tiers', 'Split Rocks', 'Joshua Tree National Park', 'California']",6,S,
Sherbert,https://www.mountainproject.com/route/111247233/sherbert,1.7,Sport,5.6,1,50,34.09188,-116.13731,111247233,"['The Stadium', 'Leisure World', 'Rattlesnake Wash Hillside', 'Rattlesnake Canyon', 'Indian Cove', 'Joshua Tree National Park', 'California']",6,S,
Disco Sucks,https://www.mountainproject.com/route/106980648/disco-sucks,1.3,Trad,5.6,1,60,34.09406,-116.15493,106980648,"['Varnished Wall', 'Indian Cove Campground', 'Indian Cove', 'Joshua Tree National Park', 'California']",6,S,
Hand in My Pocket and the Other One Giving Ya the FU sign,https://www.mountainproject.com/route/112240598/hand-in-my-pocket-and-the-other-one-giving-ya-the-fu-sign,1.7,"Trad, TR",5.6,1,45,34.01876,-116.17999,112240598,"['Alanis (Morrisette) Wall', 'Atlantis Area', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",6,S,
Brow Down,https://www.mountainproject.com/route/114173889/brow-down,1.7,Sport,5.6,1,,34.09668,-116.04739,114173889,"['Back Attack Rock', 'Indian Head Area', 'Joshua Tree National Park', 'California']",6,S,
Natter-Day Saints,https://www.mountainproject.com/route/106716726/natter-day-saints,1.7,Trad,5.6 PG13,1,55,33.9605,-116.0187,106716726,"['Natural Light Wall', 'Stirrup Tank', 'Joshua Tree National Park', 'California']",6,PG13,
Silkworm,https://www.mountainproject.com/route/105844683/silkworm,1.5,Trad,5.6,1,60,34.0241,-116.17993,105844683,"['Lower Freeway Wall', 'Freeway Wall', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",6,S,
James Brown,https://www.mountainproject.com/route/105952542/james-brown,1.4,Trad,5.6,1,,34.04918,-116.18499,105952542,"['Brownie Girl Dome', 'North Wonderland Approach', 'Wonderland North', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",6,S,
Eva,https://www.mountainproject.com/route/106634565/eva,1.3,Sport,5.6,1,50,34.0309,-116.1593,106634565,"['Eva Slab', 'Pixar Wall Area', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",6,S,
Shave Your Bump,https://www.mountainproject.com/route/116777969/shave-your-bump,1.2,Sport,5.6,1,50,34.00727,-116.05138,116777969,"['East Side', 'Approach Road Crag', 'Split Rocks', 'Joshua Tree National Park', 'California']",6,S,
Debbie Does Donuts,https://www.mountainproject.com/route/105724963/debbie-does-donuts,1.2,Trad,5.6,1,30,34.09338,-116.15583,105724963,"['The Bilbo Buttresses', 'Indian Cove Campground', 'Indian Cove', 'Joshua Tree National Park', 'California']",6,S,
Rip Off,https://www.mountainproject.com/route/105725224/rip-off,1.2,Trad,5.6,1,60,34.03989,-116.19486,105725224,"['AFPA Rock', 'Quail Springs Area', 'Joshua Tree National Park', 'California']",6,S,
Chili Dog,https://www.mountainproject.com/route/107369674/chili-dog,1.4,Trad,5.6,1,60,34.02158,-116.17704,107369674,"['Dairy Queen Wall - Left Side', 'Dairy Queen Wall', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",6,S,
Dopey,https://www.mountainproject.com/route/107139948/dopey,1.4,Trad,5.6,1,25,34.02283,-116.15688,107139948,"['Upper Shorty Crag', 'Shorty Crag Area', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",6,S,
Glen's Crack,https://www.mountainproject.com/route/107463500/glens-crack,1.3,Trad,5.6 R,1,100,34.06957,-116.16993,107463500,"['Siberia', 'Outer Mongolia', 'The Middle Kingdom', 'Wonderland North', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",6,R,
Caw Caw,https://www.mountainproject.com/route/106642553/caw-caw,1.5,Trad,5.6,1,120,34.03726,-116.14539,106642553,"['Vagmarken Buttress Right', 'Vagmarken Hill', 'Quail Springs Area', 'Joshua Tree National Park', 'California']",6,S,
Zap No. 4,https://www.mountainproject.com/route/106686163/zap-no-4,1.5,Trad,5.6,1,100,34.04285,-116.14436,1066861634,"['Freak Brothers Dome', 'East Wonderland Valley', 'Wonderland Valley', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",6,S,
Bush Driver,https://www.mountainproject.com/route/106647729/bush-driver,1.5,Trad,5.6,1,40,34.05296,-116.17629,106647729,"['Unreported Rock', 'North Wonderland Approach', 'Wonderland North', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",6,S,
Wasting Assets,https://www.mountainproject.com/route/107165016/wasting-assets,1.5,Trad,5.6 R,1,60,34.03427,-116.14069,107165016,"['Bankrupt Wall', 'South Wonderland Approach', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",6,R,
Toga Party,https://www.mountainproject.com/route/105851981/toga-party,1.5,Trad,5.6 R,1,50,34.00077,-116.05807,105851981,"[""Caesar's Palace"", 'Jumbo Rock Area', 'Joshua Tree National Park', 'California']",6,R,
Bloom County,https://www.mountainproject.com/route/105873988/bloom-county,1.5,Trad,5.6,1,40,34.03815,-116.18648,105873988,"['Mini Crag', 'Quail Springs Area', 'Joshua Tree National Park', 'California']",6,S,
The Key Knob,https://www.mountainproject.com/route/105723376/the-key-knob,1.5,Trad,5.6 X,1,100,34.05296,-116.17629,105723376,"[""Key's Point"", 'North Wonderland Approach', 'Wonderland North', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",6,X,
Prime Rib,https://www.mountainproject.com/route/105851218/prime-rib,1.5,Trad,5.6,1,40,33.9934,-116.06892,105851218,"['Prime Clump', 'Jumbo Rock Area', 'Joshua Tree National Park', 'California']",6,S,
Casino Royale,https://www.mountainproject.com/route/106042527/casino-royale,1.5,Trad,5.6,1,35,34.0942,-116.0497,106042527,"['Goldfinger Rock', 'The Safe Zone', 'Indian Head Area', 'Joshua Tree National Park', 'California']",6,S,
Dum Roodle,https://www.mountainproject.com/route/105983322/dum-roodle,1.1,Trad,5.6,2,100,34.09313,-116.15342,105983322,"['Feudal Wall (Right Side)', 'Feudal Wall', 'Indian Cove Campground', 'Indian Cove', 'Joshua Tree National Park', 'California']",6,S,
Asian Sponge Bath,https://www.mountainproject.com/route/106665153/asian-sponge-bath,1.1,Trad,5.6,1,80,34.07225,-116.1721,106665153,"['Asian Friends Buttress', 'West Mongolia', 'Outer Mongolia', 'The Middle Kingdom', 'Wonderland North', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",6,S,
Hoser,https://www.mountainproject.com/route/105722140/hoser,1.2,Trad,5.6,1,70,33.94967,-116.06993,105722140,"['Perpetual Motion Wall', 'Virgin Islands Area', 'Geology Tour Road', 'Joshua Tree National Park', 'California']",6,S,
Beanie Babies,https://www.mountainproject.com/route/110171045/beanie-babies,1.3,Trad,5.6,1,100,34.02889,-116.18371,110171045,"['Bush Dome', 'Roadside Rocks', 'Joshua Tree National Park', 'California']",6,S,
Feline Pine,https://www.mountainproject.com/route/107463628/feline-pine,1.3,Trad,5.6,1,40,34.01984,-116.17534,107463628,"['The Cathouse', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",6,S,
Hung-up on Susan,https://www.mountainproject.com/route/111203319/hung-up-on-susan,1.3,Trad,5.6,1,50,34.08955,-116.25538,111203319,"['Main Gate Rock', 'Quail Springs Area', 'Joshua Tree National Park', 'California']",6,S,
Snoops,https://www.mountainproject.com/route/107126944/snoops,1.3,Trad,5.6,1,40,34.09935,-116.16321,107126944,"['Grain Central Station', 'Group Campsite  8', 'Group Campsites Road', 'Indian Cove', 'Joshua Tree National Park', 'California']",6,S,
Lovely Lady Lumps,https://www.mountainproject.com/route/117259577/lovely-lady-lumps,1.2,Sport,5.6,1,35,34.09192,-116.15242,117259577,"['N00b Rock', 'Indian Cove Campground', 'Indian Cove', 'Joshua Tree National Park', 'California']",6,S,
The Flare,https://www.mountainproject.com/route/105725008/the-flare,1.3,Trad,5.6 R,2,130,34.0933,-116.15514,105725008,"['Willit Pillar', 'Indian Cove Campground', 'Indian Cove', 'Joshua Tree National Park', 'California']",6,R,
Potlicker,https://www.mountainproject.com/route/106628306/potlicker,1.2,Trad,5.6,1,80,34.09534,-116.15935,106628306,"['Alpentine Wall', 'Campfire Crag Area', 'Indian Cove Campground', 'Indian Cove', 'Joshua Tree National Park', 'California']",6,S,
The Forum,https://www.mountainproject.com/route/111247292/the-forum,1.2,Sport,5.6,1,50,34.09188,-116.13731,111247292,"['The Stadium', 'Leisure World', 'Rattlesnake Wash Hillside', 'Rattlesnake Canyon', 'Indian Cove', 'Joshua Tree National Park', 'California']",6,S,
Hitchin' Post,https://www.mountainproject.com/route/110104845/hitchin-post,1.2,Trad,5.6,1,80,34.08355,-116.14213,110104845,"['Corral Wall - Right Side', 'Corral Wall', 'Rattlesnake Canyon', 'Indian Cove', 'Joshua Tree National Park', 'California']",6,S,
Nurse Ratchit,https://www.mountainproject.com/route/112207085/nurse-ratchit,1.2,Trad,5.6,1,50,34.03357,-116.16007,112207085,"[""The Cuckoo's Nest"", 'Echo Rock Area', 'Joshua Tree National Park', 'California']",6,S,
Comedy Club,https://www.mountainproject.com/route/109990760/comedy-club,1.2,"Trad, TR",5.6,1,40,34.03299,-116.18474,109990760,"['Jellystone Southwest Face', 'Jellystone', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",6,S,
S is for Super,https://www.mountainproject.com/route/110022038/s-is-for-super,1.2,Trad,5.6,1,50,34.01998,-116.18453,110022038,"['Super Heros Wall', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",6,S,
Squirrel Attack,https://www.mountainproject.com/route/106170771/squirrel-attack,1.2,Trad,5.6,1,50,34.02191,-116.17735,106170771,"['Dairy Queen Wall - Right Side', 'Dairy Queen Wall', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",6,S,
Swain In The Breeze,https://www.mountainproject.com/route/105725413/swain-in-the-breeze,1.2,Trad,5.6,1,120,34.01817,-116.1907,105725413,"['Ranger Station Rock', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",6,S,
Doomed,https://www.mountainproject.com/route/106680288/doomed,1.2,Trad,5.6 R,1,30,33.99942,-116.14657,106680288,"['East Wall Outer (Creature Feature Area)', 'Hall of Horrors', 'Hall of Horrors Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",6,R,
Darrens Scrape Scramble and Ramble,https://www.mountainproject.com/route/105915578/darrens-scrape-scramble-and-ramble,1.2,Trad,5.6,1,,33.96602,-116.08483,105915578,"['Two Bolt Rock', 'Towers of Uncertainty', 'Geology Tour Road', 'Joshua Tree National Park', 'California']",6,S,
Roach Roof,https://www.mountainproject.com/route/105845036/roach-roof,1.3,Trad,5.6,1,30,34.01323,-116.17615,105845036,"['Cockroach Crag', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",6,S,
Splotch,https://www.mountainproject.com/route/107134455/splotch,1.0,Trad,5.6,1,60,34.01456,-116.16825,107134455,"['Hidden Tower', 'Real Hidden Valley', 'Joshua Tree National Park', 'California']",6,S,
Suzie's Cream Squeeze,https://www.mountainproject.com/route/105724351/suzies-cream-squeeze,0.9,Trad,5.6,1,60,34.02621,-116.16454,105724351,"['Dutzi Rock', 'The Outback', 'Joshua Tree National Park', 'California']",6,S,
Fresh Combination,https://www.mountainproject.com/route/105857019/fresh-combination,1.0,Trad,5.6,1,100,33.95922,-116.01677,105857019,"['Pyramid Tower and The Stirrup', 'Stirrup Tank', 'Joshua Tree National Park', 'California']",6,S,
Tiny Dancer,https://www.mountainproject.com/route/107777591/tiny-dancer,1.0,Trad,5.6,1,35,33.99912,-116.11919,107777591,"['Campsite Area (Campsite 3)', 'Sheep Pass Group CG Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",6,S,
Klingon Pizza,https://www.mountainproject.com/route/105723526/klingon-pizza,1.0,Trad,5.6 R,1,40,34.09567,-116.15851,105723526,"['Campfire Crag - North Face', 'Campfire Crag Area', 'Indian Cove Campground', 'Indian Cove', 'Joshua Tree National Park', 'California']",6,R,
Chocolate Snake,https://www.mountainproject.com/route/105725902/chocolate-snake,1.0,Trad,5.6,1,50,34.02279,-116.17344,105725902,"['The Milepost', 'Roadside Rocks', 'Joshua Tree National Park', 'California']",6,S,
Necktie Party,https://www.mountainproject.com/route/110104712/necktie-party,1.0,Trad,5.6,1,60,34.08355,-116.14213,110104712,"['Corral Wall - Right Side', 'Corral Wall', 'Rattlesnake Canyon', 'Indian Cove', 'Joshua Tree National Park', 'California']",6,S,
Box Canyon Crack,https://www.mountainproject.com/route/105906293/box-canyon-crack,1.0,Trad,5.6,1,40,34.09627,-116.15662,105906293,"[""Jaime's Rock"", 'Group Campsite  1', 'Group Campsites Road', 'Indian Cove', 'Joshua Tree National Park', 'California']",6,S,
