Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
McStain,"Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106046738/mcstain,1.9,-1,Sport,5.8,1,60,34.09514,-116.1586
"Heart Slab","Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722302/heart-slab,1.4,-1,Trad,5.8,1,80,34.09514,-116.1586
Banquet,"Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723973/banquet,2.0,-1,Trad,5.9,1,60,34.09514,-116.1586
Kundalini-Linguini-Weenie,"Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723979/kundalini-linguini-weenie,1.5,-1,Trad,5.9,1,70,34.09514,-116.1586
"Leaden the Rock","Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/109888604/leaden-the-rock,2.0,-1,Sport,5.9,1,100,34.09514,-116.1586
"The Fetus","Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106331960/the-fetus,2.2,-1,Sport,5.10a/b,1,60,34.09514,-116.1586
"Cold Carnitas Leftovers","Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106808639/cold-carnitas-leftovers,2.0,-1,Trad,5.10b,1,70,34.09514,-116.1586
Shattered,"Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106331977/shattered,2.4,-1,Sport,5.10c,1,60,34.09514,-116.1586
"I Love my Marine, Direct","Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106627442/i-love-my-marine-direct,2.0,-1,Trad,5.10c,1,90,34.09514,-116.1586
McChoss,"Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106627459/mcchoss,1.5,-1,TR,5.10c,1,60,34.09514,-116.1586
Feast,"Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724984/feast,1.0,-1,Trad,"5.11b R",1,100,34.09514,-116.1586
"Illegal Campfire","Alpentine Wall > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105910713/illegal-campfire,1.7,-1,Trad,5.7,1,,34.09534,-116.15935
"Mother's Little Helper","Alpentine Wall > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/109988450/mothers-little-helper,2.0,-1,Trad,5.8,1,100,34.09534,-116.15935
"Full Day Runner","Alpentine Wall > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/114080142/full-day-runner,2.1,-1,Trad,5.8,1,75,34.09534,-116.15935
Alpentine,"Alpentine Wall > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105910709/alpentine,1.5,-1,Trad,5.9+,1,60,34.09534,-116.15935
"Genuine Cowhide","Alpentine Wall > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724951/genuine-cowhide,1.6,-1,Trad,5.10a,1,70,34.09534,-116.15935
"Spud Overhang","Alpentine Wall > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107023640/spud-overhang,-1.0,-1,Trad,5.10,1,60,34.09534,-116.15935
"Kalishnakov Culture","Alpentine Wall > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105918459/kalishnakov-culture,1.7,-1,"Trad, TR",5.12a,1,90,34.09534,-116.15935
Laryngitis,"Little Campfire Crag > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108451739/laryngitis,1.0,-1,TR,5.9,1,30,34.09506,-116.1595
"Nicole Kidman","Condor Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106786140/nicole-kidman,1.0,-1,Trad,"5.8 PG13",1,60,34.09055,-116.15713
"Toxic Avenger","Condor Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722080/toxic-avenger,2.1,-1,Trad,5.10a,1,80,34.09055,-116.15713
"The Baconator","Condor Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106786132/the-baconator,1.5,-1,Trad,5.10b,1,60,34.09055,-116.15713
"The Falcon","Condor Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722032/the-falcon,2.8,-1,Trad,5.10b,1,60,34.09055,-116.15713
"Kibbles and Bolts","Condor Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722083/kibbles-and-bolts,2.4,-1,Trad,5.10b,1,80,34.09055,-116.15713
"The Beltsander","Condor Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106786119/the-beltsander,1.0,-1,Trad,5.10c,1,60,34.09055,-116.15713
"The Kestrel","Condor Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/114270117/the-kestrel,1.0,-1,TR,5.10c,1,65,34.09055,-116.15713
"The Condor","Condor Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722077/the-condor,3.0,-1,Trad,"5.12a PG13",1,50,34.09055,-116.15713
"Slam Dunk","Wonder Bluffs > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105886738/slam-dunk,1.5,-1,Trad,5.7,1,60,34.08943,-116.15827
"Dry Rain","Wonder Bluffs > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105910721/dry-rain,1.5,-1,Trad,5.7+,1,120,34.08943,-116.15827
"Rings Around Your Danus","Wonder Bluffs > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106807994/rings-around-your-danus,1.0,-1,Trad,5.8+,1,80,34.08943,-116.15827
"Gomer Pile","Wonder Bluffs > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105920562/gomer-pile,1.0,-1,Trad,5.9,1,120,34.08943,-116.15827
"Unknown 1979","Wonder Bluffs > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/118069103/unknown-1979,1.0,-1,Trad,5.9,1,120,34.08943,-116.15827
"Hopelessly Trapped in the Vortex","Wonder Bluffs > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107165221/hopelessly-trapped-in-the-vortex,2.7,-1,Trad,5.10a,1,120,34.08943,-116.15827
"Tom Plumb","Wonder Bluffs > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107413046/tom-plumb,2.3,-1,Trad,5.10a,1,110,34.08943,-116.15827
Gypsy,"Wonder Bluffs > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105885067/gypsy,1.0,-1,Trad,5.10a,1,60,34.08943,-116.15827
Conniption,"Wonder Bluffs > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105886742/conniption,3.0,-1,Trad,5.10b,1,110,34.08943,-116.15827
Bluewind,"Wonder Bluffs > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105888867/bluewind,2.9,-1,Trad,5.10b,1,120,34.08943,-116.15827
"Pencil Neck Geek","Wonder Bluffs > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722029/pencil-neck-geek,2.3,-1,Trad,5.10b,1,80,34.08943,-116.15827
[Redacted],"Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/113889079/redacted,1.5,-1,Trad,5.7,1,120,34.0949,-116.1649
"Unknown Choss","Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/113889090/unknown-choss,0.0,-1,Trad,"5.7 R",1,130,34.0949,-116.1649
"Quien Sabe","Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721774/quien-sabe,1.0,-1,Trad,5.7,2,100,34.0949,-116.1649
Swink,"Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107245742/swink,1.3,-1,Trad,5.7,1,70,34.0949,-116.1649
"Racing The Sun (aka Lucky Charms)","Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723388/racing-the-sun-aka-lucky-charms,1.6,-1,Trad,5.7,2,180,34.0949,-116.1649
"Half Time","Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105895564/half-time,1.0,-1,Trad,5.8,1,,34.0949,-116.1649
"Wanderin' into Lichtenstein","Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106073650/wanderin-into-lichtenstein,0.5,-1,Trad,5.8+,2,180,34.0949,-116.1649
"Wandering Winnebago","Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107105408/wandering-winnebago,2.3,-1,Trad,5.8+,2,160,34.0949,-116.1649
"Direct South Face","Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721768/direct-south-face,2.7,-1,Trad,5.9,3,200,34.0949,-116.1649
Moosecat,"Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107418716/moosecat,2.0,-1,Trad,5.9+,1,30,34.0949,-116.1649
"Dogmoose Tower","Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107250447/dogmoose-tower,-1.0,-1,Trad,"5.10b PG13",1,40,34.0949,-116.1649
"Third Time's a Charm","Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723391/third-times-a-charm,2.6,-1,Trad,5.10b,2,200,34.0949,-116.1649
"Lucky Dawg","Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723982/lucky-dawg,1.7,-1,Trad,"5.10 X",1,80,34.0949,-116.1649
"With Malice and Forethought","Varnished Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722278/with-malice-and-forethought,1.7,-1,Trad,5.7,1,40,34.09406,-116.15493
"East Meets West","Varnished Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107164401/east-meets-west,1.0,-1,Trad,"5.7 R",1,60,34.09406,-116.15493
"Double Crux","Varnished Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106119979/double-crux,1.5,-1,Trad,5.8,1,60,34.09406,-116.15493
Mosaic,"Varnished Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107097162/mosaic,1.3,-1,Trad,5.8,1,80,34.09406,-116.15493
"Crank Queenie","Varnished Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722275/crank-queenie,1.9,-1,Trad,5.8,1,80,34.09406,-116.15493
"Circle of Benevolence","Varnished Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723049/circle-of-benevolence,2.6,-1,Trad,5.10d,1,90,34.09406,-116.15493
"Presence of Grace","Varnished Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723052/presence-of-grace,2.5,-1,Trad,5.10d,1,90,34.09406,-116.15493
"Wheat Chex","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722455/wheat-chex,1.7,-1,Trad,5.7,1,80,34.09365,-116.15436
"Mumbling Bee","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105909652/mumbling-bee,1.8,-1,Trad,5.7,1,75,34.09365,-116.15436
Kansas,"Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/114030239/kansas,2.1,-1,Sport,5.7,1,70,34.09365,-116.15436
"Water Moccasin","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105909202/water-moccasin,2.1,-1,Sport,5.7,1,60,34.09365,-116.15436
"Eyes of Amber (aka Chivalry's not Dead)","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722326/eyes-of-amber-aka-chivalrys-not-dead,2.0,-1,Trad,5.7,1,70,34.09365,-116.15436
"Toe the Line","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725773/toe-the-line,2.0,-1,Trad,5.8,1,50,34.09365,-116.15436
"Bitter Brew","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107115389/bitter-brew,1.0,-1,Trad,5.8,1,60,34.09365,-116.15436
"Shake the Snake","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/116157123/shake-the-snake,1.4,-1,Sport,"5.8 PG13",1,70,34.09365,-116.15436
"Snakes in the Grass","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/112347463/snakes-in-the-grass,1.9,-1,Sport,5.9,1,60,34.09365,-116.15436
"Hippo Paradise","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/114030268/hippo-paradise,2.3,-1,Sport,5.9,1,40,34.09365,-116.15436
"The Liver is Evil and Must Be Punished","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106755778/the-liver-is-evil-and-must-be-punished,1.5,-1,Trad,5.9,1,80,34.09365,-116.15436
"The Shank","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724645/the-shank,1.9,-1,Sport,5.9+,1,45,34.09365,-116.15436
"Woody's Variation","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105910728/woodys-variation,2.0,-1,Trad,5.10a,1,90,34.09365,-116.15436
